CD_MUNICIPIO;NR_ZONA;QT_VOTOS_BRANCOS;QT_VOTOS_NULOS;QT_VOTOS_TERCEIRA_VIA
88676;48;1600;382;0.0
89230;4;510;132;0.0
88293;96;292;67;0.0
88099;36;896;652;0.0
85820;22;102;71;0.0
84913;138;209;104;0.0
85405;75;159;84;0.0
88013;160;1695;2607;0.0
88471;42;1012;1145;0.0
86665;101;78;27;0.0
85219;50;944;236;0.0
87408;94;113;37;0.0
86614;68;818;762;0.0
88706;96;75;32;0.0
88749;100;73;39;0.0
88595;107;567;180;0.0
88730;130;1280;476;0.0
87173;118;863;576;0.0
86231;138;195;42;0.0
87491;31;3120;1091;0.0
87750;95;153;56;0.0
88889;53;220;43;0.0
86045;19;254;86;0.0
88420;168;54;16;0.0
86509;104;149;76;0.0
85952;138;346;152;0.0
85278;145;570;172;0.0
84824;22;128;60;0.0
87327;31;108;55;0.0
85065;31;214;163;0.0
89060;17;83;16;0.0
87440;148;93;21;0.0
84786;64;109;31;0.0
85316;142;2704;1851;0.0
98272;17;198;135;0.0
89168;104;45;60;0.0
88587;87;393;115;0.0
87505;118;113;168;0.0
88773;51;5468;3880;0.0
88943;85;117;177;0.0
89397;89;1035;722;0.0
84808;4;72;27;0.0
85138;145;188;112;0.0
85251;92;785;263;0.0
88935;11;726;418;0.0
89060;17;33;38;0.0
84816;131;360;468;0.0
85588;54;64;25;0.0
86720;141;56;63;0.0
87998;11;627;914;0.0
88501;60;68;79;0.0
87696;75;1178;426;0.0
85650;52;209;40;0.0
86495;118;2603;1197;0.0
86690;98;1670;779;0.0
86720;141;123;26;0.0
86371;148;3615;1297;0.0
88129;45;94;27;0.0
85065;31;171;155;0.0
86789;40;144;26;0.0
86843;145;87;34;0.0
85561;115;142;34;0.0
87947;40;294;149;0.0
87645;138;96;22;0.0
88919;81;978;320;0.0
86312;119;123;26;0.0
89656;94;203;32;0.0
85219;50;619;214;0.0
86789;40;129;36;0.0
88013;2;1774;1511;0.0
88137;157;470;221;0.0
84794;75;73;40;0.0
88609;96;40;31;0.0
87025;128;65;37;0.0
88048;22;61;12;0.0
86649;33;129;107;0.0
85448;45;184;110;0.0
86770;70;788;604;0.0
84956;41;138;100;0.0
89710;122;207;254;0.0
85537;116;581;604;0.0
87459;95;124;139;0.0
87505;118;56;93;0.0
85626;119;34;76;0.0
85898;66;9375;3778;0.0
88013;159;8181;3339;0.0
86827;107;54;20;0.0
85570;69;410;364;0.0
88307;67;142;131;0.0
85979;23;567;380;0.0
86657;157;341;268;0.0
87351;103;321;232;0.0
87670;129;852;948;0.0
89710;122;150;146;0.0
87653;119;167;48;0.0
87378;62;1681;546;0.0
87122;85;91;65;0.0
87610;75;268;144;0.0
88560;23;46;25;0.0
84964;54;176;27;0.0
84808;4;117;81;0.0
85472;21;769;518;0.0
86045;19;189;179;0.0
85995;169;2783;4429;0.0
89028;34;37;37;0.0
87246;66;451;558;0.0
86398;92;182;221;0.0
87530;67;113;135;0.0
87858;128;4070;1080;0.0
87971;144;641;192;0.0
88447;24;196;15;0.0
84964;54;86;88;0.0
88820;29;58;98;0.0
87637;104;107;120;0.0
88013;1;2603;2727;0.0
88013;112;2812;2279;0.0
89478;87;537;224;0.0
85200;4;231;31;0.0
89150;150;2389;773;0.0
89265;154;77;8;0.0
88935;11;1144;405;0.0
84948;100;161;124;0.0
85138;145;316;263;0.0
85936;152;1374;1284;0.0
88706;96;116;31;0.0
89370;149;1210;405;0.0
88110;140;207;31;0.0
88781;67;67;13;0.0
86932;50;1685;596;0.0
89400;52;106;19;0.0
86282;165;135;79;0.0
85251;92;1041;256;0.0
85316;7;2803;1179;0.0
88161;98;212;47;0.0
85553;9;2151;535;0.0
87262;32;182;21;0.0
85995;136;2965;4169;0.0
85049;52;71;85;0.0
87939;35;485;629;0.0
86991;28;139;115;0.0
85901;44;50;75;0.0
89532;58;1460;1300;0.0
86061;88;57;87;0.0
85456;63;768;137;0.0
88986;7;134;29;0.0
87203;83;58;18;0.0
86959;91;166;72;0.0
87688;103;135;31;0.0
89109;29;91;28;0.0
89370;149;1226;420;0.0
87025;128;98;18;0.0
88773;73;4715;3736;0.0
88536;45;3431;2263;0.0
89125;28;105;83;0.0
86665;101;101;110;0.0
87890;17;50;89;0.0
85570;69;374;116;0.0
85502;71;162;150;0.0
88811;52;1527;407;0.0
88293;96;279;59;0.0
89710;122;182;81;0.0
85472;21;599;204;0.0
86819;65;2327;856;0.0
87238;26;568;175;0.0
86886;117;70;18;0.0
87599;138;238;66;0.0
87408;94;133;51;0.0
86100;75;76;56;0.0
85154;6;482;542;0.0
86410;168;209;78;0.0
86878;22;882;404;0.0
85979;23;371;151;0.0
86061;88;115;83;0.0
85600;94;76;22;0.0
87238;26;646;241;0.0
98272;17;155;44;0.0
85219;50;829;209;0.0
86614;68;1521;890;0.0
88250;146;425;67;0.0
88510;44;2213;502;0.0
87726;63;185;32;0.0
89630;59;5476;2093;0.0
89079;4;127;43;0.0
86347;50;280;206;0.0
87866;107;92;78;0.0
86754;69;446;279;0.0
87718;76;4661;2027;0.0
87580;96;105;46;0.0
89273;55;2278;751;0.0
84778;52;109;22;0.0
85782;125;205;131;0.0
85170;20;433;372;0.0
88080;165;343;290;0.0
87033;149;1635;1185;0.0
87963;86;292;290;0.0
85308;85;261;236;0.0
88145;150;379;191;0.0
87050;23;2100;951;0.0
89346;148;81;64;0.0
87076;145;156;71;0.0
85731;166;91;199;0.0
86584;21;35;65;0.0
85545;89;84;82;0.0
87211;25;689;857;0.0
88013;1;1215;2254;0.0
88030;102;99;138;0.0
88978;168;59;71;0.0
86320;12;145;129;0.0
86878;22;1381;1021;0.0
87432;69;243;68;0.0
84913;138;116;40;0.0
85472;21;389;192;0.0
88366;21;125;78;0.0
86770;70;793;342;0.0
88170;38;2152;647;0.0
88854;107;242;118;0.0
88072;145;220;36;0.0
87025;128;111;23;0.0
89087;23;91;25;0.0
86215;29;595;283;0.0
87017;121;285;355;0.0
84875;121;39;74;0.0
87726;63;120;103;0.0
88994;131;1445;1925;0.0
87599;138;257;210;0.0
85928;168;149;50;0.0
85022;128;128;32;0.0
89176;53;743;254;0.0
84891;11;396;168;0.0
87955;78;1145;263;0.0
87904;29;149;42;0.0
88579;141;429;67;0.0
87769;32;81;19;0.0
85154;6;223;257;0.0
86878;22;445;481;0.0
85367;85;128;189;0.0
89630;72;1997;2963;0.0
85936;152;1573;768;0.0
87165;28;113;38;0.0
84816;131;570;311;0.0
87564;32;55;36;0.0
87343;162;273;64;0.0
85030;23;179;177;0.0
86304;64;389;287;0.0
89630;72;6011;4287;0.0
89508;117;168;115;0.0
89532;58;3683;1962;0.0
86258;153;754;601;0.0
85502;71;258;150;0.0
85391;54;527;333;0.0
85561;115;137;81;0.0
88862;131;203;104;0.0
85928;168;89;43;0.0
87939;35;570;317;0.0
84905;63;217;83;0.0
85782;125;190;126;0.0
89044;17;113;24;0.0
86576;119;232;65;0.0
86541;3;106;21;0.0
89559;93;3387;1106;0.0
85405;75;117;16;0.0
87661;15;77;36;0.0
89281;53;123;32;0.0
85901;44;88;11;0.0
89044;17;102;61;0.0
85928;168;185;139;0.0
86037;15;227;222;0.0
86215;29;212;319;0.0
85286;70;157;189;0.0
88242;70;36;53;0.0
86274;12;457;442;0.0
85260;53;122;146;0.0
88706;96;68;66;0.0
87009;151;44;102;0.0
85391;54;202;263;0.0
85014;119;394;299;0.0
88439;9;300;257;0.0
86584;21;100;111;0.0
86533;21;1560;763;0.0
84735;3;193;79;0.0
85677;94;147;62;0.0
86134;146;559;369;0.0
89290;56;1442;813;0.0
85979;23;460;146;0.0
87777;32;1174;313;0.0
87319;9;344;109;0.0
87556;117;682;211;0.0
88374;115;427;71;0.0
88412;41;7142;2346;0.0
86010;96;511;270;0.0
85081;70;132;64;0.0
85413;8;5611;2684;0.0
89486;32;70;10;0.0
89494;42;285;101;0.0
85014;119;641;208;0.0
84840;154;131;47;0.0
84751;6;95;90;0.0
85030;23;90;116;0.0
88200;156;79;102;0.0
85952;138;196;190;0.0
86711;3;130;155;0.0
85111;74;1996;2726;0.0
86118;115;165;190;0.0
88773;51;2231;2845;0.0
87882;84;152;151;0.0
84808;4;53;51;0.0
85863;75;24;21;0.0
88013;113;1861;3285;0.0
89443;49;48;48;0.0
86096;117;116;27;0.0
88463;85;77;24;0.0
87610;75;374;121;0.0
88412;135;6380;2173;0.0
85669;94;127;38;0.0
89354;110;2184;733;0.0
87157;20;107;47;0.0
89737;164;1677;923;0.0
84875;121;81;137;0.0
87572;99;672;423;0.0
88765;127;76;96;0.0
88951;82;949;185;0.0
87297;29;3994;1539;0.0
88943;85;92;44;0.0
85553;9;2118;1214;0.0
86290;18;1609;1087;0.0
86894;96;179;251;0.0
86177;91;264;400;0.0
86355;19;823;950;0.0
87750;95;84;108;0.0
88170;38;762;1059;0.0
88056;96;225;322;0.0
86282;165;130;92;0.0
88315;39;1933;309;0.0
87181;62;102;21;0.0
89036;83;1005;594;0.0
88021;103;158;66;0.0
87335;146;327;28;0.0
88846;43;398;226;0.0
88145;150;575;416;0.0
86193;17;2430;1542;0.0
87017;121;814;599;0.0
87955;78;1247;675;0.0
88617;102;561;552;0.0
87777;32;1314;933;0.0
86428;32;55;15;0.0
86983;31;56;56;0.0
87521;81;116;42;0.0
86746;62;61;18;0.0
85111;124;5269;2020;0.0
86363;101;104;35;0.0
88978;168;158;50;0.0
87467;42;80;29;0.0
89303;52;51;41;0.0
88250;146;229;65;0.0
86703;146;53;5;0.0
85871;14;2562;1065;0.0
89370;149;761;388;0.0
89451;120;93;84;0.0
84786;64;70;40;0.0
86444;86;51;27;0.0
86720;141;99;31;0.0
86908;118;207;181;0.0
89079;4;119;57;0.0
85715;48;136;154;0.0
88269;12;140;91;0.0
87084;8;52;59;0.0
85154;6;414;217;0.0
85391;54;357;53;0.0
98299;155;237;72;0.0
88439;9;485;95;0.0
88617;102;472;218;0.0
87580;96;95;45;0.0
89281;53;125;31;0.0
86410;168;133;144;0.0
87777;32;612;904;0.0
88919;81;380;424;0.0
84760;29;89;143;0.0
89494;42;135;142;0.0
85910;15;1962;628;0.0
87149;153;246;176;0.0
87050;23;3098;928;0.0
87815;115;2032;1226;0.0
88501;60;187;179;0.0
89613;3;351;255;0.0
86541;3;110;32;0.0
87220;68;83;46;0.0
86142;99;210;46;0.0
89630;72;6754;2477;0.0
86940;79;239;44;0.0
89044;17;63;34;0.0
89770;88;151;69;0.0
85820;22;56;32;0.0
87823;96;57;61;0.0
89494;42;199;93;0.0
85340;64;65;27;0.0
87041;93;252;82;0.0
86673;94;1581;1124;0.0
85120;26;339;279;0.0
88919;81;903;610;0.0
89370;149;1276;894;0.0
86983;31;74;52;0.0
87785;41;158;31;0.0
88749;100;110;37;0.0
86738;50;137;202;0.0
85251;92;961;252;0.0
86398;92;209;74;0.0
87912;34;2603;1962;0.0
88021;103;94;32;0.0
85820;22;68;21;0.0
88013;2;3788;1970;0.0
88498;43;1739;421;0.0
88137;157;812;475;0.0
87114;94;490;346;0.0
89273;55;1033;1197;0.0
86347;50;247;24;0.0
86371;20;2122;909;0.0
89320;146;70;7;0.0
87360;129;193;159;0.0
87572;99;597;93;0.0
86428;32;78;12;0.0
89206;148;98;27;0.0
85944;84;488;63;0.0
87793;94;304;89;0.0
84859;95;502;224;0.0
89117;70;263;248;0.0
87912;60;8697;6864;0.0
88595;107;454;220;0.0
87580;96;79;45;0.0
87386;27;102;47;0.0
87688;103;130;35;0.0
88013;160;2936;2125;0.0
89435;133;946;581;0.0
87475;101;92;44;0.0
85480;45;324;48;0.0
85995;136;4993;3819;0.0
85715;48;241;108;0.0
86479;4;457;160;0.0
89133;20;99;105;0.0
85995;16;7495;5136;0.0
89206;148;82;33;0.0
89010;108;7567;2844;0.0
89192;54;1172;330;0.0
88102;82;218;58;0.0
88234;55;961;372;0.0
89494;42;266;97;0.0
85316;142;2700;898;0.0
89125;28;97;21;0.0
86290;18;1578;436;0.0
86690;98;549;659;0.0
88390;40;1257;1475;0.0
88668;162;78;108;0.0
84913;138;70;56;0.0
89508;117;49;67;0.0
87769;32;53;69;0.0
88633;47;997;1226;0.0
85154;6;321;238;0.0
88129;45;87;30;0.0
89290;56;972;340;0.0
88420;168;38;71;0.0
88587;87;103;72;0.0
88390;162;1376;1641;0.0
89230;4;191;250;0.0
85952;138;456;150;0.0
85510;140;113;25;0.0
87106;54;121;41;0.0
86096;117;111;39;0.0
86800;142;236;73;0.0
88595;107;497;165;0.0
88722;56;203;67;0.0
85758;148;221;193;0.0
88390;162;3581;2397;0.0
87882;84;336;178;0.0
85499;52;183;205;0.0
86517;97;1468;2058;0.0
87823;96;64;100;0.0
86550;61;3354;1815;0.0
85260;53;219;26;0.0
89672;156;426;122;0.0
87793;94;211;91;0.0
85685;110;967;813;0.0
98230;11;415;209;0.0
88013;159;4745;2857;0.0
84832;138;127;76;0.0
85553;9;1436;575;0.0
89320;146;53;12;0.0
98213;125;869;619;0.0
86924;165;75;56;0.0
88013;112;5504;2796;0.0
88013;114;6005;2450;0.0
89460;31;112;50;0.0
85740;55;209;114;0.0
87467;42;75;24;0.0
87912;34;4395;2156;0.0
85618;143;6992;5236;0.0
86355;19;1716;961;0.0
88064;162;623;401;0.0
89699;117;105;81;0.0
86398;92;329;223;0.0
88293;96;345;220;0.0
87661;15;42;24;0.0
89516;57;2613;1135;0.0
88277;83;193;51;0.0
88846;43;270;318;0.0
89478;87;280;426;0.0
87521;81;73;53;0.0
87874;123;232;351;0.0
86045;19;319;55;0.0
86304;64;283;72;0.0
88471;42;1729;848;0.0
86533;21;471;574;0.0
89109;29;43;63;0.0
89265;154;46;41;0.0
86908;118;111;218;0.0
87637;104;27;47;0.0
85103;45;346;113;0.0
85464;12;227;72;0.0
88587;87;333;30;0.0
87122;85;109;36;0.0
85189;11;266;132;0.0
85880;28;202;38;0.0
98230;11;718;267;0.0
88099;36;982;260;0.0
88617;102;454;208;0.0
86185;164;383;153;0.0
85332;148;145;203;0.0
85120;26;110;141;0.0
87661;15;31;40;0.0
85243;70;24;48;0.0
88293;96;158;183;0.0
86312;119;80;95;0.0
87700;119;94;39;0.0
89087;23;104;82;0.0
86690;98;1582;1386;0.0
87475;101;198;152;0.0
85375;151;398;210;0.0
85073;5;1703;807;0.0
86835;173;4920;3305;0.0
87033;149;940;464;0.0
85537;116;1205;309;0.0
86231;138;243;50;0.0
89052;132;440;121;0.0
87912;164;3912;2240;0.0
86126;125;111;45;0.0
86525;3;94;17;0.0
89060;17;71;15;0.0
89524;125;177;65;0.0
86207;153;297;245;0.0
84794;75;87;45;0.0
85618;143;6523;2668;0.0
85847;101;88;67;0.0
87947;40;273;122;0.0
87084;8;106;84;0.0
88366;21;229;189;0.0
86975;95;276;170;0.0
88528;64;187;117;0.0
86029;168;143;145;0.0
85804;110;535;475;0.0
88790;80;1919;1535;0.0
85316;142;1928;931;0.0
84930;88;65;47;0.0
86851;90;3375;1626;0.0
87882;84;249;80;0.0
88625;57;98;136;0.0
86860;32;60;81;0.0
88595;107;303;394;0.0
86126;125;50;63;0.0
87998;11;1681;671;0.0
87343;162;263;73;0.0
88218;64;204;70;0.0
86665;101;68;24;0.0
84883;120;82;65;0.0
85448;45;160;36;0.0
86029;168;134;23;0.0
85006;99;204;86;0.0
86444;86;60;59;0.0
98230;11;203;181;0.0
86541;3;35;59;0.0
86762;99;56;93;0.0
87033;149;672;744;0.0
87262;32;126;111;0.0
85758;148;195;71;0.0
85758;148;70;110;0.0
88803;58;88;75;0.0
89117;70;103;135;0.0
84743;20;45;73;0.0
88811;52;779;1023;0.0
87394;3;177;75;0.0
87416;20;157;32;0.0
89087;23;91;22;0.0
86924;165;75;55;0.0
89478;87;917;173;0.0
85227;64;112;10;0.0
86550;61;3320;1731;0.0
89303;52;55;27;0.0
88803;58;257;44;0.0
87530;67;303;70;0.0
87327;31;161;63;0.0
88480;44;139;23;0.0
87211;25;1482;903;0.0
87270;28;1538;820;0.0
87734;77;2342;1779;0.0
87548;99;98;90;0.0
88625;57;140;28;0.0
88013;111;4310;2065;0.0
85898;134;8916;4041;0.0
88510;44;2248;568;0.0
85480;45;327;52;0.0
87297;29;4539;1871;0.0
84808;4;104;17;0.0
89770;88;216;58;0.0
85286;70;292;139;0.0
88463;85;87;29;0.0
85391;54;421;48;0.0
85588;54;102;9;0.0
85626;119;84;39;0.0
88323;40;92;23;0.0
86282;165;174;201;0.0
88862;131;325;243;0.0
89028;34;125;98;0.0
88455;30;4237;2300;0.0
87947;40;403;416;0.0
86967;77;415;315;0.0
87130;24;748;319;0.0
87742;89;75;61;0.0
89508;117;114;33;0.0
88838;137;360;566;0.0
87840;22;56;47;0.0
86762;99;72;29;0.0
84743;20;108;76;0.0
87548;99;165;29;0.0
87696;75;951;367;0.0
89559;93;3855;2677;0.0
87378;62;2263;1582;0.0
89265;154;104;71;0.0
86983;31;90;126;0.0
87840;22;144;121;0.0
84948;100;98;59;0.0
85731;166;151;139;0.0
88285;86;74;69;0.0
89060;17;55;26;0.0
87106;54;103;47;0.0
88617;102;361;288;0.0
88951;82;789;258;0.0
89192;54;883;382;0.0
87424;33;81;36;0.0
85901;44;87;25;0.0
84808;4;101;18;0.0
88285;86;110;51;0.0
86460;58;162;87;0.0
98213;125;1404;760;0.0
86126;125;93;54;0.0
89311;101;448;162;0.0
87122;85;118;39;0.0
87289;120;102;26;0.0
87734;77;2330;846;0.0
88153;37;3874;1902;0.0
85898;134;3033;4048;0.0
86460;58;45;83;0.0
87670;129;311;475;0.0
85596;10;1722;1723;0.0
86703;146;70;4;0.0
86975;95;281;76;0.0
87831;138;473;145;0.0
85324;11;186;122;0.0
88773;51;5826;2120;0.0
87807;152;168;118;0.0
85090;144;546;61;0.0
87718;172;6121;1988;0.0
89672;156;537;130;0.0
86142;99;245;46;0.0
87785;41;133;27;0.0
89133;20;205;67;0.0
87190;148;227;73;0.0
88790;80;1872;722;0.0
85847;101;133;189;0.0
85022;128;143;107;0.0
85944;84;506;287;0.0
84972;53;233;183;0.0
88013;160;4686;4228;0.0
87076;145;263;171;0.0
87890;17;124;59;0.0
88331;152;309;165;0.0
88390;40;3318;1423;0.0
89460;31;91;52;0.0
85839;166;185;93;0.0
89346;148;124;54;0.0
87475;101;167;46;0.0
88765;127;68;20;0.0
85316;7;2842;2175;0.0
87793;94;350;273;0.0
88374;115;456;220;0.0
87564;32;113;95;0.0
88439;9;399;135;0.0
85340;64;58;42;0.0
89010;108;4458;2523;0.0
88323;40;71;39;0.0
88943;85;83;62;0.0
86258;153;497;740;0.0
86819;65;857;801;0.0
85464;12;176;204;0.0
86568;100;60;26;0.0
88390;40;2028;1243;0.0
89052;132;405;189;0.0
85987;157;219;84;0.0
86940;79;185;61;0.0
89737;164;1014;458;0.0
84891;11;244;148;0.0
86363;101;73;42;0.0
85863;75;51;27;0.0
86843;145;89;47;0.0
88455;30;2908;977;0.0
85499;52;397;72;0.0
85286;70;349;171;0.0
86118;115;257;118;0.0
85995;16;2642;4020;0.0
86452;58;79;98;0.0
85944;84;209;247;0.0
86525;3;37;30;0.0
85979;23;230;246;0.0
86169;62;84;97;0.0
86835;71;2306;2994;0.0
84832;138;71;74;0.0
89559;93;1469;1688;0.0
86711;3;428;197;0.0
85820;22;74;23;0.0
88390;162;3852;1369;0.0
88722;56;204;65;0.0
89052;132;499;137;0.0
88900;81;212;48;0.0
86703;146;88;35;0.0
85065;31;225;285;0.0
87254;27;915;503;0.0
84816;131;969;781;0.0
84794;75;128;114;0.0
85847;101;35;105;0.0
85073;5;1009;1533;0.0
89540;8;41;66;0.0
88013;111;1480;2152;0.0
85561;115;56;56;0.0
88196;67;218;246;0.0
88854;107;105;142;0.0
85790;140;278;52;0.0
86908;118;306;353;0.0
88013;158;7338;5923;0.0
88390;40;3005;2406;0.0
86916;120;602;242;0.0
88820;29;187;103;0.0
89362;58;141;27;0.0
89117;70;222;95;0.0
88056;96;363;103;0.0
88480;44;121;20;0.0
85740;55;201;113;0.0
86754;69;486;118;0.0
87815;115;2265;605;0.0
88773;51;5341;1918;0.0
88358;95;838;209;0.0
89451;120;139;70;0.0
85391;54;325;125;0.0
87653;119;153;79;0.0
88897;166;165;93;0.0
86126;125;74;60;0.0
88234;55;582;364;0.0
87181;62;74;27;0.0
86134;146;440;87;0.0
86576;119;249;74;0.0
87351;103;234;61;0.0
88951;82;1326;274;0.0
85529;53;439;88;0.0
89346;148;105;63;0.0
85499;52;396;71;0.0
86339;67;1094;463;0.0
88684;10;195;50;0.0
87483;102;60;39;0.0
85995;136;7736;7225;0.0
86797;127;643;492;0.0
85081;70;145;141;0.0
89001;15;57;39;0.0
88153;163;6356;2808;0.0
85995;16;7366;7447;0.0
86762;99;125;105;0.0
88226;89;161;168;0.0
89419;86;1045;1054;0.0
87530;67;322;237;0.0
87807;152;211;234;0.0
86428;32;97;69;0.0
85227;64;128;124;0.0
86037;15;528;366;0.0
87602;29;379;225;0.0
86037;15;498;163;0.0
88242;70;78;19;0.0
84840;154;167;22;0.0
89699;117;123;32;0.0
88277;83;269;47;0.0
86550;61;3424;3230;0.0
84921;93;132;203;0.0
84794;75;23;40;0.0
89699;117;35;30;0.0
86010;96;417;254;0.0
85227;64;65;79;0.0
86606;15;33;48;0.0
86967;77;153;219;0.0
88307;67;112;26;0.0
85111;74;5675;2123;0.0
89311;101;253;155;0.0
88765;127;35;25;0.0
89656;94;245;156;0.0
86126;125;110;111;0.0
85987;157;352;253;0.0
85898;66;5910;3650;0.0
85804;110;364;192;0.0
86118;115;237;126;0.0
85022;128;81;40;0.0
86525;3;76;18;0.0
86592;165;399;352;0.0
88013;158;4651;3007;0.0
89281;53;83;40;0.0
85430;89;238;113;0.0
89028;34;129;34;0.0
89630;59;6839;2525;0.0
87386;27;187;40;0.0
86304;64;367;90;0.0
85332;148;421;365;0.0
85863;75;74;86;0.0
87165;28;111;18;0.0
87718;76;4480;2160;0.0
87076;145;225;61;0.0
89168;104;41;12;0.0
88226;89;104;43;0.0
85120;26;269;108;0.0
87858;128;4444;1123;0.0
84859;95;310;48;0.0
89508;117;157;24;0.0
89710;122;208;86;0.0
86282;165;49;73;0.0
86380;20;26;41;0.0
85618;143;2622;4112;0.0
89206;148;37;49;0.0
86339;67;368;432;0.0
86576;119;130;161;0.0
88366;21;86;131;0.0
88900;81;210;43;0.0
89753;154;483;110;0.0
88862;131;314;106;0.0
89737;164;1378;393;0.0
86649;33;137;26;0.0
87068;116;472;280;0.0
86100;75;31;26;0.0
85898;66;3187;4557;0.0
86681;132;36;65;0.0
87238;26;275;267;0.0
87408;94;49;117;0.0
89613;3;134;138;0.0
88650;79;1102;202;0.0
84859;95;378;53;0.0
87661;15;52;19;0.0
98256;55;2765;2421;0.0
88323;40;113;98;0.0
87300;64;70;13;0.0
88013;161;7513;2911;0.0
85537;116;1223;646;0.0
89770;88;207;169;0.0
86630;54;673;351;0.0
86835;173;7590;5872;0.0
87998;11;1745;1349;0.0
89486;32;70;58;0.0
89192;54;1360;862;0.0
88072;145;262;46;0.0
89001;15;91;101;0.0
88340;46;410;297;0.0
86274;12;967;556;0.0
86789;40;232;107;0.0
89311;101;520;475;0.0
85758;148;129;78;0.0
88463;85;54;67;0.0
88250;146;151;202;0.0
87157;20;45;97;0.0
88943;85;65;97;0.0
85235;154;634;187;0.0
86169;62;138;58;0.0
87920;151;258;48;0.0
88064;162;603;174;0.0
84980;38;489;115;0.0
88455;30;4522;810;0.0
88161;98;184;143;0.0
85898;134;8572;6900;0.0
88030;102;138;68;0.0
88919;81;611;319;0.0
88994;131;2113;1185;0.0
87262;32;110;47;0.0
87777;32;740;311;0.0
84875;121;63;62;0.0
87734;77;1523;931;0.0
87807;152;151;138;0.0
88790;80;1324;753;0.0
87220;68;26;39;0.0
87815;115;784;806;0.0
88013;159;7394;5593;0.0
88757;103;598;302;0.0
87718;172;5970;2158;0.0
86444;86;55;19;0.0
86703;146;59;3;0.0
85812;13;1934;478;0.0
86975;95;196;51;0.0
87220;68;101;57;0.0
85421;104;74;6;0.0
86932;50;709;906;0.0
86096;117;177;40;0.0
86770;70;615;254;0.0
84735;3;266;64;0.0
86894;96;362;119;0.0
85774;105;2441;1046;0.0
89443;49;114;14;0.0
85324;11;182;103;0.0
85286;70;353;309;0.0
86711;3;418;329;0.0
89150;150;2335;1577;0.0
87734;77;2088;828;0.0
84905;63;259;45;0.0
87866;107;75;25;0.0
86070;138;143;27;0.0
86606;15;88;29;0.0
86193;17;1978;572;0.0
87319;9;406;111;0.0
88820;29;144;88;0.0
87394;3;120;82;0.0
88226;89;127;87;0.0
87750;95;114;72;0.0
88358;95;596;223;0.0
88293;96;209;87;0.0
84905;63;239;50;0.0
85596;10;3906;2150;0.0
87165;28;186;106;0.0
84778;52;118;92;0.0
85030;23;109;70;0.0
86592;165;588;608;0.0
89176;53;784;532;0.0
89591;88;1312;1126;0.0
87416;20;139;37;0.0
88153;37;2660;1952;0.0
87300;64;34;68;0.0
84905;63;134;164;0.0
89001;15;55;33;0.0
86886;117;68;23;0.0
87858;33;3808;933;0.0
88099;36;801;241;0.0
88749;100;40;33;0.0
85847;101;113;74;0.0
86355;19;1848;486;0.0
87955;78;1239;324;0.0
88641;123;320;105;0.0
86045;19;349;61;0.0
85138;145;249;78;0.0
85049;52;152;19;0.0
87386;27;180;37;0.0
87459;95;232;94;0.0
87718;76;2621;1860;0.0
88374;115;326;80;0.0
85057;102;242;274;0.0
88803;58;255;128;0.0
85995;169;5069;4530;0.0
86819;65;1337;737;0.0
86835;71;4822;2840;0.0
87114;94;314;150;0.0
86240;90;610;956;0.0
85804;110;188;290;0.0
85413;8;1928;2366;0.0
87955;78;632;638;0.0
85839;166;175;90;0.0
86495;118;2350;1188;0.0
89109;29;73;34;0.0
98256;55;2654;1280;0.0
86495;118;2145;1956;0.0
88013;112;4652;4370;0.0
87297;29;4036;2893;0.0
88013;158;8130;3203;0.0
88064;162;636;162;0.0
87912;164;4234;2299;0.0
88927;110;462;443;0.0
88498;43;684;887;0.0
84948;100;134;32;0.0
89613;3;266;63;0.0
86380;20;115;125;0.0
85995;169;8068;8467;0.0
86010;96;505;496;0.0
89060;17;82;66;0.0
88510;44;2230;1299;0.0
89141;44;137;76;0.0
86525;3;111;59;0.0
89540;8;96;130;0.0
88870;52;255;206;0.0
85901;44;133;98;0.0
87246;66;748;326;0.0
88013;114;3425;2173;0.0
88609;96;20;38;0.0
85782;125;48;59;0.0
88838;137;1027;756;0.0
87424;33;125;25;0.0
88552;46;2634;771;0.0
85243;70;68;37;0.0
85375;151;681;183;0.0
87769;32;92;110;0.0
85960;62;89;82;0.0
89575;162;1261;950;0.0
89346;148;140;122;0.0
87688;103;189;102;0.0
84980;38;517;305;0.0
84883;120;88;74;0.0
86029;168;84;48;0.0
85413;8;3595;2397;0.0
87017;121;521;241;0.0
88013;111;2195;1576;0.0
87874;123;322;160;0.0
85111;124;1731;2537;0.0
87459;95;247;61;0.0
87939;35;695;270;0.0
88013;160;5761;2677;0.0
87874;123;446;133;0.0
89001;15;86;48;0.0
89362;58;92;26;0.0
86207;153;226;230;0.0
88080;165;221;140;0.0
88544;58;62;69;0.0
85545;89;218;45;0.0
85707;91;125;50;0.0
85197;104;347;467;0.0
89486;32;33;50;0.0
88005;85;65;82;0.0
88102;82;90;99;0.0
88358;95;305;278;0.0
84921;93;224;51;0.0
86088;10;232;64;0.0
89265;154;68;10;0.0
85030;23;193;73;0.0
86347;50;260;29;0.0
88420;168;81;10;0.0
85910;15;3344;834;0.0
86452;58;212;27;0.0
87211;25;1532;405;0.0
88838;137;1209;829;0.0
85987;157;387;89;0.0
85499;52;393;170;0.0
88099;36;514;639;0.0
88412;135;2005;2583;0.0
